# initial_x = 0.1
x,y
1.24512,-0.375545
1.53573,2.15088
1.19632,-1.16433
1.58478,2.08045
1.08967,-0.342565
1.40734,-2.60185
1.2349,0.0920971
1.56951,1.89969
1.29939,-1.29979
1.50365,0.619593
1.66441,0.388656
1.59669,-0.477888
1.64462,0.50065
1.59542,-0.781798
1.61923,0.654281
1.5546,-1.26189
1.36167,-0.853578
1.44884,0.0329538
1.3292,-0.340442
1.529,0.440213
1.66575,0.232775
1.60766,-0.370198
1.65331,-0.0412736
1.61732,-0.534601
1.64811,0.135051
1.60357,-0.811206
1.63318,0.557176
1.57937,-1.03983
1.57514,0.341073
1.62416,-0.956938
1.62708,0.344216
1.57433,-1.18538
1.52094,-0.334163
1.29597,-0.553066
1.51096,1.64104
1.47579,-1.56288
1.30043,0.667548
1.56273,1.57645
1.53937,-1.00057
1.28036,-0.54837
1.48698,2.10909
1.44169,-1.23998
1.34166,0.808732
1.57523,1.41606
1.5429,-1.08523
1.29899,-0.701192
1.51103,1.62944
1.46579,-1.61043
1.29667,0.762592
1.58316,1.53308
1.52602,-0.955201
1.27425,-0.294832
1.50983,1.99517
1.46822,-1.13025
1.33087,0.755979
1.57488,1.372
1.54403,-1.09018


# initial_x = 1.75
x,y
1.74897,-0.205288
1.13968,0.163161
1.6479,-1.2896
1.51358,-0.584029
1.29059,-0.16874
1.52712,1.54157
1.47977,-1.56999
1.29203,0.589653
1.55573,1.44622
1.51773,-1.34222
1.26653,-0.159569
1.51392,2.02773
1.4317,-1.24012
1.35214,0.756254
1.57143,1.21812
1.50138,-1.52944
1.27051,0.0283891
1.52825,1.81179
1.51736,-1.02444
1.29048,0.152934
1.54847,1.25505
1.46038,-1.73507
1.29062,0.904916
1.66063,0.873738
1.5247,-0.742053
1.28293,-0.158612
1.52847,1.68797
1.51671,-1.20154
1.28122,0.0669253
1.52671,1.63933
1.51038,-1.34113
1.28069,0.119601
1.53081,1.60786
1.50926,-1.35909
1.28001,0.107701
1.53118,1.62009
1.51102,-1.33542
1.27801,0.0542733
1.52825,1.68589
1.51633,-1.24843
1.27496,-0.0155697
1.52119,1.81412
1.51397,-1.13477
1.28313,0.0643741
1.5343,1.55285
1.49661,-1.45705
1.28464,0.270384
1.5468,1.38131
1.47754,-1.62451
1.29014,0.509758
1.5565,1.37749
1.5141,-1.38338
1.27599,0.10239
1.53626,1.64848
1.52525,-1.15288
1.2736,-0.0746903
1.52589,1.82099
1.51269,-1.05624
1.2944,0.212896
1.55404,1.1059
1.44004,-1.8662
1.28455,1.06236
1.66873,-0.634344
1.60194,0.0372473
1.62628,-0.861901
1.63398,0.310531
1.58902,-1.04495
1.59559,0.473272
1.52692,-1.61767
1.26077,-0.600993
1.50498,2.21632
1.24428,-1.27528
1.45079,2.26954
1.3737,-1.37349
1.39993,0.481246
1.46993,-0.425533
1.32784,0.0757119
1.5238,0.217412
1.58708,0.775386
1.49104,-1.71677


# initial_x = 1.8
x,y
1.79885,-0.229388
0.756265,1.48367
0.887195,-0.583411
0.762698,-2.06549
1.34495,2.53237
1.26593,-1.40599
1.51058,1.27787
1.37535,-2.0585
1.26196,1.52394
1.15367,-2.39155
1.35226,1.49625
1.24003,-2.37851
1.28322,1.69454
1.1297,-2.19451
1.46001,0.969629
1.57933,-1.52755
1.57253,0.101741
1.66146,0.100729
1.61365,-0.389158
1.6514,0.0648057
1.61164,-0.675567
1.6442,0.333829
1.59951,-0.829317
1.62162,0.621443
1.55996,-1.22295
1.40051,-0.815227
1.39627,0.034605
1.3815,-0.424199
1.41873,-0.222514
1.36108,-0.190673
1.45665,-0.199558
1.32951,-0.146703
1.52232,0.329076
1.59833,1.06135
1.54136,-1.27021
1.30632,-0.753999
1.52203,1.35256
1.40073,-1.95753
1.27333,1.32869
1.36533,-2.3957
1.24092,1.28228
1.39503,-2.35706
1.26804,0.921373
1.68258,0.391202
1.55313,-0.529715
1.41385,-0.756695
1.38096,0.129639
1.40551,-0.450236
1.38286,-0.167396
1.40472,-0.325887
1.38124,-0.21319
1.41123,-0.275971
1.37413,-0.187302
1.42374,-0.320399
1.35998,-0.112765
1.45516,-0.237801
1.33213,-0.118382
1.5172,0.229303
1.56915,0.400908
1.59108,-1.31889
1.59659,0.455829
1.53748,-1.58268
1.33326,-0.829294
1.51357,0.487201
1.64652,0.753199
1.58688,-0.559046
1.60059,0.767139
1.51413,-1.58259
1.25643,-0.367919
1.52032,2.16447
1.24181,-1.28726
1.45054,2.20492
1.44039,-1.27667
1.34754,0.798017
1.58538,1.45711
1.54611,-0.902928
1.31225,-0.718263
1.52578,1.20048
1.38321,-2.06995
1.25745,1.4367


# initial_x = 1.85
x,y
1.84873,-0.254834
0.191135,-0.52015
1.44184,3.08405
0.812057,1.27943
0.876255,-0.934539
0.881611,-2.58482
1.26631,2.07427
1.25687,-1.92021
1.44448,0.674249
1.59015,1.15586
1.54441,-1.19201
1.27797,-0.640683
1.49334,2.0707
1.44817,-1.20054
1.34498,0.786715
1.58315,1.36035
1.54949,-0.992559
1.30176,-0.742476
1.51311,1.46643
1.42402,-1.85509
1.28518,1.22626
1.49851,-2.04091
1.24258,-0.534159
1.55603,2.09249
1.1514,-0.980939
1.72078,-0.350697
1.20711,-0.978247
1.59305,2.01148
1.0983,-0.498714
1.48058,-2.41453
1.22021,-0.481955
1.63784,1.58749
1.15399,-0.902088
1.71484,-0.519752
1.23683,-1.04611
1.46628,2.45518
1.13123,-0.96726
1.68699,-1.11739
1.26699,-1.03907
1.46786,2.17005
1.4353,-1.23241
1.35548,0.780203
1.57729,1.30553
1.54127,-1.16323
1.26903,-0.53338
1.49926,2.15734
1.34847,-1.3171
1.43892,0.231325
1.35611,-0.615762
1.46597,-0.0275737
1.3176,-0.354735
1.5331,0.871907
1.47713,-1.93796
1.26184,0.0981837
1.52299,1.93375
1.48736,-1.08311
1.31877,0.547472
1.55805,1.04066
1.44376,-1.90109
1.28883,0.890607
1.66179,0.875582
1.52448,-0.763401
1.28154,-0.219712
1.5103,1.87799
1.50701,-1.15035
1.29163,0.224747
1.54778,1.21464
1.43772,-1.86246
1.28352,1.01328
1.68454,0.0182758
1.57632,-0.38912
1.60755,0.913701
1.54807,-1.26831
1.33274,-0.857349
1.50205,0.313667
1.56742,0.3618
1.61571,-1.06757
1.61378,0.484151
1.54137,-1.47674
1.34703,-0.836381


# initial_x = 1.9
x,y
1.89859,-0.281663
0.155365,-1.84872
0.572014,2.35751
0.510836,0.210267
0.547531,-0.599815
0.7066,-2.3262
1.31679,2.11811
1.33429,-1.81993
1.38751,0.943899
1.66447,0.640152
1.57144,-0.483637
1.56578,0.207587
1.66101,-0.222853
1.6217,-0.263868
1.64144,-0.450322
1.63461,-0.340454
1.63165,-0.516653
1.64286,-0.144091
1.62261,-0.598402
1.64442,0.198215
1.60008,-0.87339
1.621,0.690209
1.56355,-1.19679
1.46169,-0.670809
1.34106,0.297346
1.50382,-0.0946728
1.31742,-0.640897
1.52963,0.863599
1.46949,-1.97963
1.26153,0.140322
1.52939,1.88446
1.49061,-1.09823
1.3102,0.500173
1.55827,0.901321
1.43472,-1.99076
1.28026,0.875849
1.64761,1.07971
1.50379,-0.903085
1.30101,0.185588
1.55152,0.934334
1.43681,-1.96773
1.27612,1.05558
1.66853,-0.670324
1.59945,0.0254812
1.64115,-0.620072
1.63643,-0.0707331
1.61258,-0.814248
1.63102,0.499739
1.56991,-1.16802
1.54976,-0.050973
1.58228,0.589982
1.51041,-1.71611
1.25118,-0.247042
1.53693,2.07936
1.26688,-1.27254
1.48637,1.78686
1.46631,-1.55256
1.29917,0.808621
1.59444,1.49207
1.51965,-0.933932
1.2809,-0.117614
1.5234,1.74889
1.52188,-1.12282
1.28081,0.0498863
1.53614,1.58565
1.51655,-1.27765
1.27916,0.093937
1.5391,1.57732
1.51831,-1.26035
1.27665,0.0318724
1.53559,1.66606
1.52261,-1.15053
1.27548,-0.0552111
1.53136,1.74556
1.51806,-1.09756
1.28357,0.0451833
1.5286,1.59111
1.50133,-1.42537
1.28671,0.259588
1.54212,1.41535


# initial_x = 1.95
x,y
1.94845,-0.309913
0.0224758,-1.99728
0.269194,1.91824
0.864372,-3.20677
0.701168,1.93443
0.880043,0.211101
0.757759,-1.54626
1.69193,-1.41605
1.15924,-0.138045
1.69289,-0.718855
1.43857,-0.934227
1.36646,0.461507
1.49773,-0.241719
1.3019,-0.374512
1.52825,1.42674
1.44051,-1.78808
1.28933,1.01019
1.68428,0.0417044
1.57822,-0.290023
1.6041,0.885607
1.53453,-1.39329
1.28368,-0.674728
1.48628,2.05194
1.47042,-1.2126
1.31977,0.72755
1.56742,1.38229
1.52567,-1.28957
1.26442,-0.393364
1.50817,2.15046
1.32672,-1.30829
1.47301,0.296741
1.43332,-0.623606
1.36294,0.156637
1.44344,-0.369113
1.34783,-0.0271702
1.48057,-0.131358
1.31006,-0.278809
1.54329,0.979588
1.41261,-2.03831
1.26876,1.25401
1.44969,-2.20945
1.25904,0.254315
1.54465,1.80245
1.50031,-1.01172
1.30998,0.437123
1.55963,0.814789
1.45205,-1.94508
1.28325,0.750021
1.60239,1.46489
1.50676,-0.920073
1.30417,0.258103
1.54778,0.9353
1.44312,-1.98439
1.28381,0.813093
1.62247,1.35624
1.49822,-0.91908
1.31272,0.339207
1.55055,0.741784
1.49829,-1.84884
1.24594,-0.33247
1.5353,2.13604
1.21311,-1.20956
1.47449,2.51165
1.08764,-0.579487
1.4116,-2.63011
1.2282,0.000393705
1.59182,1.81214
1.24641,-1.24368
1.44898,2.22671
1.43226,-1.27977
1.35538,0.775266
1.57557,1.43559
1.54728,-1.02586
1.30538,-0.77672
1.52452,1.20215
1.38396,-2.0713
1.25523,1.44461
1.2274,-2.46289
1.24458,1.81878
1.12181,-2.06974


# initial_x = 2
x,y
1.9983,-0.339621
-0.280599,-1.28282
0.301966,2.66387
1.39412,-3.4249
0.644648,1.54554
0.833223,0.167415
0.725639,-1.25073
1.19503,-3.08231
1.1087,1.7309
1.01827,-1.87924
1.39959,2.8079
1.05975,0.0416094
1.25231,-2.74261
1.15449,1.73032
1.0408,-1.99772
1.39989,2.42635
1.31065,-1.39524
1.48114,0.347186
1.53299,-0.0075419
1.50157,-0.355975
1.29872,-0.209612
1.53009,1.37083
1.43773,-1.82681
1.28966,1.07955
1.65416,-0.896585
1.60369,0.10987
1.59916,-1.16625
1.61081,0.573098
1.5371,-1.48586
1.308,-0.776624
1.51994,1.34328
1.39721,-1.97698
1.26761,1.37484
1.31541,-2.44566
1.20456,1.69338
1.06869,-2.10461
1.46659,1.64202
1.36062,-1.9853
1.29378,1.42308
1.27176,-2.45193
1.19437,1.82978
1.09191,-2.02616
1.46371,1.78378
1.42953,-1.70681
1.29723,1.22112
1.52106,-1.95373
1.33675,-0.887712
1.50263,0.322557
1.57841,0.567709
1.50383,-1.76884
1.25006,-0.246897
1.52267,2.15783
1.26364,-1.28136
1.49166,1.75303
1.47626,-1.4934
1.30119,0.809893
1.60408,1.42496
1.52259,-0.853466
1.28507,-0.0476976
1.53693,1.53977
1.50522,-1.37957
1.2864,0.25252
1.53935,1.4328
1.48317,-1.59356
1.29329,0.53933
1.54991,1.49434
1.52143,-1.30761
1.2659,-0.170415
1.50803,2.04841
1.44474,-1.19696
1.34933,0.737683
1.56852,1.37402
1.53158,-1.25566
1.26238,-0.475659
1.49711,2.20389
1.3099,-1.34395
1.48323,0.398542
1.54365,0.0610482
1.59343,0.839665
1.50895,-1.57947


# initial_x = 2.05
x,y
2.04814,-0.370824
-0.526699,0.415722
1.23218,4.2082
0.70592,-3.41506
0.315719,1.20927
0.518362,-1.91131
1.27566,2.50912
1.31255,-1.48634
1.46566,0.360611
1.46545,-0.512891
1.33446,0.161307
1.51043,0.0235489
1.39675,-0.73139
1.39708,0.00145345
1.37905,-0.396606
1.4191,-0.263385
1.3603,-0.190843
1.45589,-0.230562
1.33081,-0.103894
1.52236,0.282058
1.5959,0.980056
1.53282,-1.36085
1.25995,-0.442949
1.51535,2.16041
1.27004,-1.29501
1.49999,1.57708
1.41846,-1.83088
1.28591,1.22037
1.52624,-1.93153
1.34686,-0.882381
1.48522,0.187185
1.391,-0.703745
1.40473,-0.0348232
1.37047,-0.352183
1.43639,-0.249189
1.34563,-0.13299
1.49061,-0.0532931
1.31156,-0.551375
1.53088,1.07858
1.39681,-2.08994
1.25546,1.3437
1.34412,-2.42376
1.22344,1.51673
1.12052,-2.34315
1.41298,1.22858
1.41816,-2.22301
1.27236,0.699532
1.58583,1.59037
1.49835,-1.01002
1.30521,0.319576
1.55437,0.813438
1.46071,-1.93382
1.28054,0.632751
1.5684,1.59333
1.53506,-0.902921
1.27221,-0.311199
1.51111,2.01463
1.44837,-1.17796
1.34642,0.7674
1.57854,1.31736
1.54192,-1.13713
1.27308,-0.58934
1.47677,2.20284
1.4028,-1.27882
1.38567,0.562469
1.53555,0.137651
1.58288,0.726629
1.48028,-1.82156
1.26756,0.148874
1.53241,1.78627
1.51297,-1.10385
1.2842,0.0474746
1.53696,1.5188
1.49059,-1.50257
1.28709,0.322592
1.55189,1.31163
1.48508,-1.5909
1.29177,0.580766
1.56166,1.44466
1.53353,-1.17534


# initial_x = 2.1
x,y
2.09798,-0.403558
-0.195857,3.02112
1.51853,-4.04097
-0.107811,-0.876756
0.589588,2.8164
0.373612,-1.17878
1.39501,3.09344
0.920139,1.18187
0.878784,-1.45281
1.44886,-2.73181
1.20542,-0.0334727
1.66329,1.21926
1.25214,-1.20061
1.45511,2.17981
1.45121,-1.2533
1.33898,0.801797
1.58585,1.47825
1.54343,-0.884539
1.29759,-0.652924
1.50528,1.72474
1.4854,-1.46723
1.29508,0.536299
1.55637,1.31338
1.48598,-1.59902
1.28473,0.365314
1.55007,1.38235
1.48615,-1.57505
1.28622,0.364669
1.5519,1.34538
1.49493,-1.52387
1.28877,0.443434
1.55592,1.33685
1.50134,-1.48275
1.28454,0.30377
1.55168,1.36586
1.4965,-1.50214
1.28817,0.375749
1.55636,1.30017
1.49012,-1.55875
1.29001,0.440767
1.54594,1.43276
1.49938,-1.49525
1.28396,0.259018
1.53932,1.48539
1.4962,-1.49581
1.28744,0.310458
1.54431,1.4049
1.48443,-1.58938
1.29232,0.459833
1.55066,1.41079
1.50038,-1.48698
1.2788,0.199685
1.53717,1.56356
1.50677,-1.38425
1.27783,0.109984
1.53292,1.6378
1.51248,-1.29888
1.27519,0.0018661
1.52598,1.76978
1.51387,-1.16707
1.28003,0.0088256
1.53136,1.65157
1.52159,-1.20104
1.27734,0.0305738
1.53257,1.67791
1.52404,-1.14607
1.27568,-0.0381
1.52898,1.755
1.52087,-1.08336
1.28199,0.0302669
1.53899,1.54915
1.5113,-1.3287
1.28153,0.141072
1.54592,1.47143
1.50649,-1.39272
1.28284,0.186245
1.53528,1.52914
1.49926,-1.46182
1.2865,0.276617
1.5425,1.42162


# initial_x = 2.15
x,y
2.14781,-0.437862
1.15608,5.34101
-0.368924,-1.82287
0.373733,3.31334
1.62111,-2.92773
0.251957,0.276294
1.04632,-3.26149
0.899313,1.93653
1.01594,-1.25022
1.46179,-2.61939
1.2062,-0.292775
1.67541,1.13672
1.20495,-1.09169
1.55798,2.21547
1.08976,-0.424703
1.40813,-2.6172
1.22976,-0.0119311
1.59115,1.80963
1.25702,-1.22416
1.45583,2.18037
1.44351,-1.27882
1.33643,0.848703
1.58892,1.44475
1.54312,-0.905187
1.30219,-0.688216
1.51708,1.51813
1.44162,-1.75733
1.29099,1.01763
1.68406,-0.00693142
1.58105,-0.260933
1.61519,0.88292
1.55916,-1.15429
1.44385,-0.678724
1.36127,0.261646
1.45723,-0.387776
1.33568,0.028934
1.50868,0.0438519
1.40703,-0.720542
1.38594,0.0491521
1.39553,-0.432123
1.39512,-0.158147
1.38878,-0.29993
1.4011,-0.281093
1.38205,-0.226412
1.41243,-0.288588
1.3696,-0.217371
1.43301,-0.263009
1.35239,-0.117796
1.47079,-0.213859
1.31712,-0.198889
1.54071,0.733576
1.5135,-1.79058
1.24846,-0.455185
1.54021,2.13407
1.18425,-1.11106
1.66342,1.49105
1.10722,-0.436668
1.51858,-2.26368
1.251,-0.809086
1.50184,2.2992
1.16056,-1.06966
1.72227,0.417241
1.15482,-0.72946
1.69722,-0.860057
1.30551,-1.10911
1.51579,0.827927
1.54886,-1.65544
1.41485,-0.83983
1.38088,0.207849
1.40969,-0.476162
1.37966,-0.129952
1.40987,-0.337442
1.37618,-0.183386
1.41695,-0.355227
1.36559,-0.144306
1.44102,-0.298479
1.345,-0.0654347
1.49007,-0.0651921
1.30885,-0.504503
1.5285,1.20331


# initial_x = 2.2
x,y
2.19763,-0.473771
1.91447,-3.58137
0.0717804,3.68236
1.11819,-4.49754
-0.147583,-0.24345
0.727538,3.19028
0.343543,-0.918498
1.66291,1.99776
1.00645,1.23154
0.905412,-1.81771
1.60751,2.14999
1.09193,0.482739
1.37113,-2.55555
1.25963,0.708079
1.60892,1.48367
1.46753,-1.07426
1.32989,0.636417
1.56559,0.946154
1.45718,-1.85075
1.28489,0.847954
1.63655,1.19547
1.50627,-0.856379
1.30646,0.270123
1.55448,0.753275
1.46835,-1.92996
1.27559,0.391797
1.55348,1.55202
1.53176,-1.11655
1.2665,-0.300759
1.49704,2.14193
1.40012,-1.26847
1.38882,0.522671
1.51588,-0.0751804
1.34264,-0.707938
1.49904,0.173194
1.48617,-0.399966
1.31676,0.0226221
1.54279,0.49967
1.62462,-1.0179
1.621,0.368824
1.56658,-1.27539
1.4559,-0.672209
1.3506,0.286614
1.48976,-0.16596
1.30523,-0.283616
1.54,1.17401
1.41893,-1.93457
1.27392,1.27907
1.40886,-2.3277
1.26822,0.585776
1.56771,1.65972
1.51893,-0.913959
1.29105,0.101077
1.54639,1.27506
1.46029,-1.73044
1.2905,0.916455
1.66485,0.800662
1.52983,-0.70562
1.27893,-0.291011
1.51622,1.88196
1.50149,-1.09458
1.30572,0.4038
1.55147,1.009
1.43791,-1.95524
1.28332,0.965477
1.68332,0.272266
1.56683,-0.429146
1.56982,0.232768
1.64649,-0.62493
1.63261,0.0430004
1.59792,-1.03185
1.61477,0.650147
1.54595,-1.37964
1.33766,-0.872389
1.49138,0.214714
1.43887,-0.622801
1.35875,0.189624
1.45422,-0.338296
1.33843,-0.0217145
1.50273,0.037332


# initial_x = 2.25
x,y
2.24744,-0.511324
-0.00688364,-4.72503
1.65534,-4.52892
-0.374981,1.73738
1.80698,2.10759
0.315562,-2.41774
0.487029,2.03517
0.455912,-0.261875
0.613673,-2.01841
1.32858,2.37789
1.38667,-1.47163
1.38543,0.724263
1.57676,1.02208
1.48735,-1.65703
1.28465,0.404477
1.55612,1.39262
1.51158,-1.38531
1.2763,0.0765616
1.52348,1.73873
1.52174,-1.1794
1.27377,-0.0814821
1.51328,1.88916
1.5112,-1.09047
1.29256,0.165164
1.54347,1.2692
1.44465,-1.82442
1.29212,0.963365
1.68282,0.27326
1.56594,-0.462696
1.56658,0.315735
1.652,-0.513096
1.63048,-0.115923
1.61792,-0.792471
1.63393,0.429802
1.57697,-1.11541
1.57447,0.282888
1.63621,-0.799882
1.63346,0.102482
1.59364,-1.03075
1.59961,0.538818
1.52686,-1.58034
1.25608,-0.499831
1.51856,2.19376
1.2171,-1.21011
1.48864,2.46415
1.08322,-0.543947
1.41229,-2.61535
1.23528,0.124196
1.58038,1.81158
1.32119,-1.27989
1.48342,0.308133
1.5101,-0.215256
1.2976,-0.432778
1.52329,1.55989
1.48437,-1.51697
1.29675,0.657361
1.56746,1.48324
1.54274,-1.0212
1.27364,-0.548571
1.49873,2.0996
1.40866,-1.26401
1.38106,0.598857
1.54813,0.351197
1.66314,0.240193
1.60642,-0.464991
1.65156,0.196234
1.61042,-0.645973
1.6442,0.318528
1.5971,-0.828325
1.60932,0.685976
1.52836,-1.5
1.27823,-0.671165
1.48593,2.11824
1.42619,-1.28693
1.35401,0.770867
1.5754,1.2808
1.53449,-1.24378
1.26233,-0.38071
1.51403,2.13231
1.31485,-1.31424


# initial_x = 2.3
x,y
2.29725,-0.550558
-1.19672,-0.57887
-0.916623,-0.602601
1.47447,-4.64895
-0.378571,0.23057
0.841865,3.81195
0.681738,-3.11947
0.502402,1.675
0.60375,0.304617
0.652638,-0.303511
0.598481,-1.10093
1.18482,-3.14339
1.12259,1.67931
1.01851,-1.92941
1.3841,2.79072
1.05582,-0.149258
1.25173,-2.76292
1.14779,1.77282
1.05637,-1.94765
1.3704,2.65924
1.11449,-0.978918
1.65998,-1.43903
1.28217,-1.03239
1.50054,1.7343
1.48548,-1.4402
1.30114,0.652869
1.56853,1.43366
1.53932,-1.09968
1.26872,-0.508456
1.48326,2.22063
1.36139,-1.31778
1.42262,0.273504
1.38209,-0.565557
1.42295,-0.140174
1.35272,-0.271768
1.47371,-0.0935636
1.31381,-0.289098
1.54295,0.858178
1.43686,-2.0275
1.28074,0.881705
1.65656,0.973928
1.51905,-0.774717
1.28802,-0.0656608
1.52669,1.56171
1.48854,-1.51818
1.2942,0.466752
1.55037,1.38016
1.49323,-1.5448
1.2862,0.302382
1.54455,1.42859
1.49007,-1.54642
1.28573,0.390255
1.54862,1.37199
1.4832,-1.60107
1.28754,0.462663
1.55219,1.37762
1.49236,-1.54263
1.28261,0.284919
1.54605,1.42804
1.48888,-1.54548
1.28588,0.340607
1.55078,1.34722
1.49298,-1.53605
1.28967,0.483444
1.55682,1.35773
1.50892,-1.42491
1.27932,0.175165
1.54344,1.52218
1.51554,-1.30974
1.27749,0.0720198
1.53841,1.61817
1.5215,-1.19905
1.27454,-0.0461018
1.5315,1.75549
1.51721,-1.08726
1.28524,0.0663264
1.53136,1.53383
1.4916,-1.50947
1.29186,0.412417
1.54837,1.36688


# initial_x = 2.35
x,y
2.34704,-0.591508
-0.379549,4.94134
1.30332,5.78424
-0.440988,2.56618
1.35172,-4.51156
-0.208264,-0.529808
0.586934,3.03537
0.484945,-2.2174
1.02573,2.59144
1.03519,-0.881875
1.29262,-2.85529
1.21614,1.29016
1.28809,-2.50954
1.18104,1.76528
1.06227,-2.0307
1.443,2.03547
1.46591,-1.39496
1.31417,0.884355
1.62766,1.26756
1.52327,-0.807135
1.28241,-0.140637
1.5159,1.7634
1.51445,-1.23296
1.28069,0.0550136
1.52889,1.63659
1.51035,-1.33308
1.27917,0.0709846
1.53021,1.64944
1.51333,-1.29628
1.27589,0.0305028
1.52507,1.75454
1.51691,-1.17649
1.27716,-0.0237705
1.52393,1.76545
1.51446,-1.18283
1.27919,0.00987586
1.5294,1.67981
1.51175,-1.27384
1.27671,0.00642085
1.52922,1.72144
1.52487,-1.10445
1.2772,-0.0261836
1.52915,1.72651
1.52312,-1.10878
1.27851,-0.00860312
1.53284,1.67111
1.52179,-1.16654
1.27671,-0.0179404
1.53287,1.70273
1.52152,-1.12631
1.27803,-0.0243457
1.51771,1.78104
1.52008,-1.16759
1.27709,-0.0269
1.51863,1.78928
1.51942,-1.1546
1.27767,-0.031777
1.52056,1.76845
1.51817,-1.17846
1.27724,-0.0345454
1.52186,1.76629
1.51729,-1.17845
1.27768,-0.00120076
1.5236,1.75107
1.51612,-1.19477
1.27748,-0.00442027
1.52502,1.74497
1.51514,-1.19962
1.27762,-0.00773277
1.52666,1.732
1.51401,-1.21284
1.2775,-0.0110663
1.52812,1.72418
1.51298,-1.21968
1.27757,-0.0143038
1.5297,1.71221
1.52362,-1.12167
1.27749,-0.0176552
1.53117,1.70349
1.52264,-1.12979


# initial_x = 2.4
x,y
2.39683,-0.634213
1.84435,5.71858
-0.108459,-4.74606
0.7522,-5.2269
0.361613,4.02755
1.26557,-4.28433
-0.0541566,-0.479472
0.789048,3.11505
0.458283,0.215063
0.513415,-0.944176
1.3078,-3.10956
1.20547,1.10478
1.47563,-2.18765
1.2396,-0.491174
1.56704,2.04786
1.14259,-0.961939
1.71759,-0.457191
1.2257,-1.01055
1.50913,2.38612
1.09592,-0.624432
1.45893,-2.51418
1.2186,-0.433221
1.64316,1.53529
1.1572,-0.947839
1.7239,0.0767838
1.19121,-0.927175
1.6849,1.1798
1.12682,-0.636738
1.60031,-1.87024
1.34351,-0.995656
1.48223,0.21118
1.39766,-0.694955
1.39667,-0.00951295
1.38044,-0.380715
1.41726,-0.259903
1.36269,-0.189592
1.45109,-0.237793
1.33441,-0.135223
1.51277,0.165193
1.51711,-0.248107
1.31403,-0.594977
1.52829,1.17548
1.38819,-2.06616
1.25659,1.41563
1.25591,-2.47129
1.21188,1.84454
1.10706,-2.01462
1.46698,1.72175
1.39615,-1.86121
1.29125,1.32336
1.39189,-2.34211
1.26163,0.974028
1.68603,0.11168
1.56701,-0.436402
1.5767,0.50777
1.55228,-1.55143
1.42134,-0.816492
1.37531,0.233966
1.42249,-0.462404
1.36762,-0.0675164
1.43359,-0.322512
1.35436,-0.0808694
1.46632,-0.172193
1.32355,-0.129524
1.53462,0.447326
1.66581,-0.116791
1.61897,-0.231769
1.63678,-0.591853
1.63921,-0.0853278
1.61998,-0.710012
1.64381,0.14894
1.60133,-0.845483
1.6179,0.64653
1.5444,-1.37421
1.36142,-0.838429
1.45406,-0.0150287
1.327,-0.352012
1.53155,0.592231
1.62972,-0.983193
1.62433,0.337766


# initial_x = 2.45
x,y
2.4466,-0.678708
1.31425,-7.22015
-0.48255,4.4552
0.111889,4.58762
-0.60151,-1.35845
1.11229,4.51537
0.877918,-3.9171
0.100051,0.352242
1.78529,0.299803
0.926348,1.4957
0.941916,-1.40616
1.44668,-2.70439
1.20796,-0.0772268
1.65284,1.35211
1.24207,-1.17832
1.45888,2.34967
1.25331,-1.31735
1.47471,1.96085
1.49372,-1.24854
1.30586,0.601589
1.56338,1.26078
1.50192,-1.50204
1.28208,0.265865
1.54928,1.42467
1.50534,-1.42348
1.28339,0.232249
1.54996,1.39445
1.49789,-1.48098
1.28772,0.334868
1.54285,1.41146
1.48564,-1.58531
1.29188,0.486314
1.54869,1.44861
1.50821,-1.42668
1.27596,0.0739422
1.52633,1.72654
1.52022,-1.18677
1.27351,-0.0957406
1.51588,1.87841
1.50808,-1.1078
1.29262,0.225686
1.5474,1.19142
1.43362,-1.88854
1.28013,1.06466
1.67451,-0.508308
1.59767,-0.122567
1.6505,-0.387956
1.63224,-0.218092
1.62412,-0.718335
1.64306,0.100439
1.60622,-0.837635
1.62811,0.615827
1.57672,-1.07402
1.55274,-0.0689116
1.58972,0.940629
1.51122,-1.56339
1.25876,-0.173702
1.51326,2.1004
1.37524,-1.29682
1.40947,0.336119
1.41511,-0.54809
1.37935,-0.0335024
1.41047,-0.350499
1.37841,-0.149929
1.41376,-0.345099
1.37034,-0.13992
1.43246,-0.294868
1.35249,-0.124033
1.47088,-0.153513
1.31791,-0.194435
1.54169,0.64468
1.54602,-1.64346
1.37482,-0.881707
1.42578,-0.0455188
1.34727,-0.343389
1.49267,0.0113891
1.33967,-0.632374
1.51103,0.337691
1.59099,0.92738
1.51229,-1.52988


# initial_x = 2.5
x,y
2.49637,-0.725032
-0.919733,-5.22065
1.75839,-5.77287
-0.336091,-4.0129
1.47935,-4.9475
-0.367685,1.65326
1.7496,2.57793
0.346684,-2.46145
0.506836,2.04589
0.494854,0.0412234
0.535565,-1.07179
1.39473,-2.98273
1.21937,0.630653
1.67317,0.838625
1.46286,-0.989295
1.34301,0.570803
1.55892,0.695961
1.4968,-1.84534
1.24932,-0.295496
1.5363,2.12302
1.21845,-1.22756
1.45349,2.52817
1.10402,-0.795859
1.53644,-2.25586
1.26016,-0.871148
1.47381,2.33893
1.21919,-1.27918
1.44029,2.50294
1.14447,-1.06035
1.72594,-0.0178296
1.18494,-0.874084
1.70792,0.755625
1.15417,-0.784357
1.70206,-0.787154
1.2841,-1.10551
